state,average_listing_price,density
NC,485383.2916666667,214
NC,432097.39130434784,214
NC,895009.5833333334,214
NC,513716.0,214
NC,546905.9583333334,214
NC,576796.3333333334,214
NC,411872.2916666667,214
NC,222978.25,214
NC,421053.125,214
NC,376541.75,214
NC,213957.58333333334,214
NC,379003.25,214
NC,385055.0,214
NC,415338.2083333333,214
NC,378623.4166666667,214
NC,393234.1388888889,214
NC,328358.3333333333,214
NC,406831.0833333333,214
NC,431331.25,214
NC,902550.8333333334,214
NC,307302.75,214
NC,265085.0,214
NC,333799.25,214
NC,231496.0,214
NC,278638.4166666667,214
NC,310921.9166666667,214
NC,272415.1666666667,214
NC,360330.0833333333,214
NC,313698.8333333333,214
NC,380671.0,214
NC,339953.3333333333,214
NC,354743.0,214
NC,482218.75,214
NC,295956.9166666667,214
NC,667611.4166666666,214
NC,600570.6666666666,214
NC,666660.1666666666,214
NC,582358.9166666666,214
NC,428986.1666666667,214
NC,379703.8333333333,214
NC,802391.3333333334,214
NC,244692.33333333334,214
NC,387339.0,214
NC,330444.6666666667,214
NC,376761.0833333333,214
NC,397809.3333333333,214
NC,516432.75,214
NC,715931.3333333334,214
NC,606302.75,214
NC,616376.1666666666,214
ND,373648.28571428574,11
ND,111921.64285714286,11
ND,160683.3986013986,11
ND,153844.73493975904,11
ND,235837.27083333334,11
ND,324750.8888888889,11
ND,173897.91666666666,11
ND,271233.6666666667,11
ND,185436.125,11
ND,205647.13888888888,11
ND,218238.83333333334,11
ND,148905.66666666666,11
ND,330934.5833333333,11
ND,325387.6666666667,11
ND,255616.5,11
ND,250956.5,11
ND,304978.5833333333,11
ND,405999.3333333333,11
ND,367815.3333333333,11
NE,527197.5,25
NE,276754.0571428572,25
NE,197279.2068965517,25
NE,1442447.8378378379,25
NE,499410.51666666666,25
NE,267616.0869565217,25
NE,159967.83333333334,25
NE,203993.64583333334,25
NE,170678.75,25
NE,140056.08333333334,25
NE,141227.41666666666,25
NE,186231.0625,25
NE,174561.75,25
NE,207207.91666666666,25
NE,149548.72916666666,25
NE,250337.45833333334,25
NE,182637.33333333334,25
NE,214997.88888888888,25
NE,215475.33333333334,25
NE,197295.75,25
NE,196024.125,25
NE,183779.16666666666,25
NE,522620.5833333333,25
NE,235254.5,25
NE,313584.6666666667,25
NE,278173.75,25
NE,278633.75,25
NE,332797.0,25
NE,478007.6666666667,25
NE,234397.5,25
NE,275396.3333333333,25
NE,281069.3333333333,25
NE,282249.1666666667,25
NE,330316.3333333333,25
NE,393388.3333333333,25
NE,403745.6666666667,25
NE,382617.5,25
NH,263608.4166666667,153
NH,641021.4166666666,153
NH,473602.0833333333,153
NH,437579.1666666667,153
NH,658873.3333333334,153
NH,504178.0833333333,153
NH,592943.8333333334,153
NH,727530.1666666666,153
NH,504610.8333333333,153
NJ,247324.66666666666,1263
NJ,442925.1666666667,1263
NJ,851289.25,1263
NJ,429984.9166666667,1263
NJ,262535.5833333333,1263
NJ,1083910.1666666667,1263
NJ,455809.9166666667,1263
NJ,459525.3333333333,1263
NJ,323608.6666666667,1263
NJ,636592.25,1263
NJ,782069.6666666666,1263
NJ,867867.0833333334,1263
NJ,978297.0833333334,1263
NJ,604683.4166666666,1263
NJ,309358.0,1263
NJ,483816.3333333333,1263
NJ,471895.8333333333,1263
NJ,998799.6666666666,1263
NJ,565131.4166666666,1263
NJ,608752.0833333334,1263
NJ,684092.6666666666,1263
NM,257252.0,17
NM,237830.25,17
NM,449448.8611111111,17
NM,432473.0416666667,17
NM,443164.4166666667,17
NM,292778.2083333333,17
NM,920646.4166666666,17
NM,261560.41666666666,17
NM,185185.16666666666,17
NM,294889.0833333333,17
NM,214080.0,17
NM,282039.9166666667,17
NM,757921.1666666666,17
NM,230695.83333333334,17
NM,310862.5833333333,17
NM,202725.83333333334,17
NM,494672.9166666667,17
NM,323540.9166666667,17
NM,372481.3333333333,17
NM,1359941.1666666667,17
NM,458713.6666666667,17
NM,449690.8333333333,17
NV,304610.9393939394,28
NV,263531.88333333336,28
NV,382519.6666666667,28
NV,435266.8333333333,28
NV,459946.25,28
NV,344266.4166666667,28
NV,454405.1666666667,28
NV,2414111.5,28
NV,1213298.1666666667,28
NV,651079.9166666666,28
NV,1635602.6666666667,28
NY,499261.9166666667,428
NY,411098.5,428
NY,412487.9166666667,428
NY,399094.5833333333,428
NY,182128.0,428
NY,257916.75,428
NY,180485.58333333334,428
NY,274341.1666666667,428
NY,242814.66666666666,428
NY,304369.0833333333,428
NY,292948.2083333333,428
NY,287511.3333333333,428
NY,225026.33333333334,428
NY,466089.625,428
NY,605180.6666666666,428
NY,790094.6666666666,428
NY,269697.4166666667,428
NY,517121.3333333333,428
NY,263043.75,428
NY,230294.70833333334,428
NY,586642.7083333334,428
NY,278965.0,428
NY,332082.9166666667,428
NY,280212.5833333333,428
NY,352665.6666666667,428
NY,210962.41666666666,428
NY,233924.5,428
NY,265229.3333333333,428
NY,200136.25,428
NY,244762.66666666666,428
NY,634888.3333333334,428
NY,441468.1666666667,428
NY,262775.6666666667,428
NY,198198.66666666666,428
NY,445576.75,428
NY,356461.5,428
NY,265028.8333333333,428
NY,548747.75,428
NY,726317.4166666666,428
NY,250383.75,428
NY,729276.9166666666,428
NY,570446.3333333334,428
NY,407852.4166666667,428
NY,371155.9166666667,428
NY,351897.6666666667,428
NY,335976.75,428
NY,274931.5833333333,428
NY,2260300.1666666665,428
NY,770208.0,428
NY,1025516.0833333334,428
NY,1237894.1666666667,428
NY,766283.8333333334,428
NY,681851.1666666666,428
NY,531475.25,428
NY,1202874.3333333333,428
NY,3202243.5833333335,428
OH,148892.08333333334,288
OH,250539.16666666666,288
OH,183121.66666666666,288
OH,253369.0,288
OH,125873.91666666667,288
OH,226618.41666666666,288
OH,179781.33333333334,288
OH,178674.25,288
OH,222362.66666666666,288
OH,205266.5,288
OH,256129.25,288
OH,151356.83333333334,288
OH,259854.0,288
OH,254124.91666666666,288
OH,209810.0,288
OH,175702.41666666666,288
OH,291084.5,288
OH,199617.0,288
OH,236910.75,288
OH,260570.91666666666,288
OH,157160.33333333334,288
OH,292306.3333333333,288
OH,293461.5833333333,288
OH,305854.9166666667,288
OH,177745.66666666666,288
OH,388830.9166666667,288
OH,244779.41666666666,288
OH,192772.91666666666,288
OH,378866.5,288
OH,304139.3333333333,288
OH,209601.91666666666,288
OH,230939.41666666666,288
OH,255457.08333333334,288
OH,228172.41666666666,288
OH,296076.6666666667,288
OH,201878.16666666666,288
OH,244288.79166666666,288
OH,189325.25,288
OH,201219.0,288
OH,231509.79166666666,288
OH,166522.66666666666,288
OH,225039.0,288
OH,226833.75,288
OH,311122.3333333333,288
OH,182519.0,288
OH,316391.8333333333,288
OH,437687.5833333333,288
OH,144799.58333333334,288
OH,165748.91666666666,288
OH,226577.33333333334,288
OH,194154.33333333334,288
OH,268790.0833333333,288
OH,341054.6666666667,288
OH,507538.0833333333,288
OH,193969.5,288
OH,189302.25,288
OH,364107.8333333333,288
OH,290598.3333333333,288
OH,378612.5,288
OH,303442.0,288
OH,169779.58333333334,288
OH,325870.0833333333,288
OH,188982.58333333334,288
OH,389676.9166666667,288
OH,476072.8333333333,288
OH,472621.6666666667,288
OH,552136.0833333334,288
OH,204831.75,288
OH,538214.9166666666,288
OH,271279.6666666667,288
OH,265257.0,288
OH,312382.6666666667,288
OH,280927.0833333333,288
OH,238445.75,288
OH,202895.83333333334,288
OH,250169.75,288
OH,490445.6666666667,288
OH,373021.5833333333,288
OH,304395.9166666667,288
OK,136734.75,57
OK,215679.19444444444,57
OK,91245.72727272728,57
OK,119610.375,57
OK,208031.86111111112,57
OK,184257.14583333334,57
OK,180528.91666666666,57
OK,199648.11111111112,57
OK,270049.5,57
OK,253300.91666666666,57
OK,271290.9166666667,57
OK,293820.36666666664,57
OK,411482.30555555556,57
OK,344532.4166666667,57
OK,227328.41666666666,57
OK,179675.41666666666,57
OK,270661.5833333333,57
OK,197282.33333333334,57
OK,205080.66666666666,57
OK,252895.58333333334,57
OK,302173.0,57
OK,234412.58333333334,57
OK,347276.9166666667,57
OK,261613.33333333334,57
OK,780904.5,57
OK,189838.91666666666,57
OK,221754.625,57
OK,379588.1666666667,57
OK,193575.375,57
OK,598190.1666666666,57
OK,307437.0833333333,57
OK,278392.375,57
OK,305634.5833333333,57
OK,138314.66666666666,57
OK,334690.5,57
OK,370743.3333333333,57
OK,259507.5,57
OK,173483.16666666666,57
OK,299394.3333333333,57
OK,158802.83333333334,57
OK,273070.75,57
OK,190192.41666666666,57
OK,376298.0833333333,57
OK,296572.5,57
OK,318399.5833333333,57
OK,354502.1666666667,57
OK,464850.75,57
OK,424262.1666666667,57
OR,447648.4166666667,44
OR,393106.47222222225,44
OR,521408.82608695654,44
OR,375356.9166666667,44
OR,413828.875,44
OR,1206029.0833333333,44
OR,658054.125,44
OR,376665.5,44
OR,693498.0833333334,44
OR,874100.75,44
OR,499039.4166666667,44
OR,677489.4166666666,44
OR,490631.4166666667,44
OR,1044290.0,44
OR,752627.8333333334,44
OR,693738.0,44
OR,587197.25,44
OR,537515.6666666666,44
OR,909911.5,44
OR,665430.2916666666,44
OR,593029.0,44
OR,718115.8333333334,44
OR,642272.4166666666,44
OR,701714.25,44
OR,913947.1666666666,44
OR,560167.0,44
OR,703031.3333333334,44
OR,652707.9166666666,44
PA,184151.5,290
PA,293096.0,290
PA,282084.75,290
PA,120884.08333333333,290
PA,469591.5,290
PA,280985.4166666667,290
PA,127714.75,290
PA,143738.83333333334,290
PA,218946.66666666666,290
PA,148784.41666666666,290
PA,288973.375,290
PA,272138.5,290
PA,251891.66666666666,290
PA,255017.41666666666,290
PA,283121.8333333333,290
PA,255861.75,290
PA,315938.1666666667,290
PA,250687.16666666666,290
PA,306610.0,290
PA,154491.66666666666,290
PA,203482.5,290
PA,260769.25,290
PA,242278.0,290
PA,251370.45833333334,290
PA,335023.9166666667,290
PA,174015.5,290
PA,237932.75,290
PA,251517.41666666666,290
PA,406603.5,290
PA,297173.1666666667,290
PA,371319.0833333333,290
PA,259433.83333333334,290
PA,224289.16666666666,290
PA,333979.0833333333,290
PA,239543.75,290
PA,131206.83333333334,290
PA,147752.25,290
PA,361344.6666666667,290
PA,288951.0,290
PA,202501.83333333334,290
PA,189950.41666666666,290
PA,377559.3333333333,290
PA,493474.9166666667,290
PA,360309.6666666667,290
PA,261104.08333333334,290
PA,268752.9166666667,290
PA,260614.83333333334,290
PA,276483.75,290
PA,312705.0,290
PA,311830.75,290
PA,362179.5833333333,290
PA,330399.3333333333,290
PA,307652.6666666667,290
PA,287345.0833333333,290
PA,409507.75,290
PA,761124.0,290
PA,433037.4166666667,290
PA,797852.6666666666,290
PA,357799.0,290
PA,411662.4166666667,290
PA,661645.25,290
PA,569025.5833333334,290
PA,444443.4166666667,290
RI,1221356.5,1061
RI,1641149.5,1061
RI,446342.5833333333,1061
RI,418827.6666666667,1061
RI,953739.8333333334,1061
SC,369851.5,170
SC,408229.0,170
SC,355318.8333333333,170
SC,249160.66666666666,170
SC,517925.1666666667,170
SC,278443.5,170
SC,202266.75,170
SC,291079.25,170
SC,479510.0833333333,170
SC,366918.5,170
SC,395825.5,170
SC,192667.75,170
SC,196557.58333333334,170
SC,251027.16666666666,170
SC,254007.0,170
SC,136816.16666666666,170
SC,297591.0833333333,170
SC,604859.9166666666,170
SC,381116.1666666667,170
SC,325337.6666666667,170
SC,207736.0,170
SC,561610.75,170
SC,285583.4166666667,170
SC,300329.6666666667,170
SC,388538.75,170
SC,258569.16666666666,170
SC,415328.0833333333,170
SC,462056.8333333333,170
SC,615497.5833333334,170
SC,525127.0,170
SC,411058.8333333333,170
SC,378599.4166666667,170
SC,391309.6666666667,170
SC,843443.0833333334,170
SC,371722.0,170
SC,467149.8333333333,170
SC,361411.9166666667,170
SC,1222194.0833333333,170
SC,293704.25,170
SC,484725.6666666667,170
SD,180771.2962962963,11
SD,792092.8823529412,11
SD,255419.80952380953,11
SD,221201.3620689655,11
SD,257567.84722222222,11
SD,376455.02777777775,11
SD,237994.97916666666,11
SD,186689.375,11
SD,361068.4583333333,11
SD,245668.5,11
SD,254699.0,11
SD,224234.44444444444,11
SD,248946.41666666666,11
SD,227805.83333333334,11
SD,272463.0833333333,11
SD,221480.91666666666,11
SD,314052.8333333333,11
SD,587671.1666666666,11
SD,344488.5,11
SD,475525.8333333333,11
SD,340373.5,11
SD,365676.75,11
SD,286062.3333333333,11
SD,401880.8333333333,11
SD,379549.4166666667,11
SD,315768.0833333333,11
TN,378296.8333333333,167
TN,343518.5833333333,167
TN,317463.9166666667,167
TN,606547.6666666666,167
TN,293539.1666666667,167
TN,147544.33333333334,167
TN,444159.1666666667,167
TN,468301.25,167
TN,357247.4166666667,167
TN,381103.72222222225,167
TN,350191.5,167
TN,435022.8333333333,167
TN,351923.0416666667,167
TN,146621.66666666666,167
TN,355800.5,167
TN,294312.1666666667,167
TN,404064.6666666667,167
TN,492752.1666666667,167
TN,536661.4166666666,167
TN,524028.6666666667,167
TN,426186.5833333333,167
TN,192358.0,167
TN,220794.33333333334,167
TN,445505.5833333333,167
TN,276394.4583333333,167
TN,364995.5,167
TN,526893.1304347826,167
TN,472193.5,167
TN,368368.5833333333,167
TN,436936.25,167
TN,622892.125,167
TN,265204.0416666667,167
TN,406830.5,167
TN,363270.5,167
TN,578473.6666666666,167
TN,354250.75,167
TN,360578.0,167
TN,348650.9166666667,167
TN,394971.8333333333,167
TN,378351.3333333333,167
TN,393959.25,167
TN,446015.8333333333,167
TN,397524.4166666667,167
TN,430590.25,167
TN,445547.0833333333,167
TN,636214.5,167
TN,551210.75,167
TN,419872.5,167
TN,391276.5,167
TN,359757.4166666667,167
TN,270340.6,167
TN,466104.4166666667,167
TN,570456.8333333334,167
TN,456572.5833333333,167
TN,460770.0833333333,167
TN,539152.25,167
TN,481189.0,167
TN,734895.75,167
TN,284010.0,167
TN,496703.7083333333,167
TN,368633.5,167
TN,612984.6666666666,167
TN,638049.6666666666,167
TN,558829.5833333334,167
TN,370539.9166666667,167
TN,524779.8333333334,167
TN,399423.1666666667,167
TN,404075.1666666667,167
TN,432358.9166666667,167
TN,342439.5,167
TN,1617056.75,167
TN,496893.9166666667,167
TN,536316.75,167
TN,471928.25,167
TN,307773.75,167
TN,745882.1666666666,167
TX,290945.71428571426,111
TX,217458.60897435897,111
TX,225436.0975609756,111
TX,250620.316091954,111
TX,224268.55,111
TX,218837.53472222222,111
TX,182800.81666666668,111
TX,296268.9375,111
TX,316017.6041666667,111
TX,288195.74074074073,111
TX,195499.88888888888,111
TX,179419.75,111
TX,238686.55555555556,111
TX,189803.26388888888,111
TX,289088.375,111
TX,280927.6388888889,111
TX,439926.0,111
TX,245603.16666666666,111
TX,299411.9583333333,111
TX,339995.26666666666,111
TX,339197.1666666667,111
TX,303988.4,111
TX,496004.8541666667,111
TX,183421.0,111
TX,357119.0833333333,111
TX,705624.1944444445,111
TX,570584.1666666666,111
TX,345141.9166666667,111
TX,419940.625,111
TX,798221.5833333334,111
TX,315477.6111111111,111
TX,278997.4166666667,111
TX,283052.6666666667,111
TX,282658.3611111111,111
TX,751645.75,111
TX,381555.625,111
TX,314603.47222222225,111
TX,414770.2916666667,111
TX,334962.0,111
TX,252525.0,111
TX,189299.25,111
TX,427459.4166666667,111
TX,457709.77777777775,111
TX,310576.5833333333,111
TX,611884.2916666666,111
TX,438317.6666666667,111
TX,280098.2083333333,111
TX,294367.5,111
TX,293169.4166666667,111
TX,285670.4166666667,111
TX,394587.5,111
TX,456746.6666666667,111
TX,440406.375,111
TX,1050020.8333333333,111
TX,407989.5,111
TX,365170.0,111
TX,370922.5416666667,111
TX,448531.3333333333,111
TX,331319.0833333333,111
TX,375262.75,111
TX,328477.4166666667,111
TX,273359.5416666667,111
TX,475730.0,111
TX,553218.6666666666,111
TX,296277.3333333333,111
TX,391402.8333333333,111
TX,340127.4166666667,111
TX,344425.9166666667,111
TX,342450.1666666667,111
TX,555873.6666666666,111
TX,430482.3333333333,111
TX,292207.9166666667,111
TX,397845.9166666667,111
TX,433014.6666666667,111
TX,472058.0,111
TX,435150.1666666667,111
TX,314730.0,111
TX,503309.3333333333,111
TX,311870.5,111
TX,390611.0833333333,111
TX,408280.8333333333,111
TX,466817.75,111
TX,217847.33333333334,111
TX,450714.4166666667,111
TX,400236.8333333333,111
TX,418335.8333333333,111
TX,501165.75,111
TX,221130.16666666666,111
TX,364881.1666666667,111
TX,641402.75,111
TX,263081.9166666667,111
TX,345991.5833333333,111
TX,327612.3333333333,111
TX,683465.0833333334,111
TX,412399.4166666667,111
TX,423565.4166666667,111
TX,462325.3333333333,111
TX,509878.0833333333,111
TX,561010.9166666666,111
TX,334569.1666666667,111
TX,509655.9166666667,111
TX,561800.3333333334,111
TX,282067.8333333333,111
TX,461382.25,111
TX,508588.9166666667,111
TX,622564.4166666666,111
TX,597015.75,111
TX,918838.5833333334,111
TX,398373.3333333333,111
TX,496589.25,111
TX,571438.9166666666,111
TX,705280.75,111
UT,625005.75,39
UT,593296.9142857143,39
UT,746695.1666666666,39
UT,481528.75,39
UT,435272.0,39
UT,336760.25,39
UT,511483.7083333333,39
UT,439417.0833333333,39
UT,301485.1666666667,39
UT,569737.4166666666,39
UT,1378402.5833333333,39
UT,3167447.0,39
UT,1941262.75,39
UT,1002174.8333333334,39
UT,872111.25,39
UT,969675.9166666666,39
UT,759735.0833333334,39
UT,630888.8333333334,39
UT,845374.9166666666,39
VA,369928.6666666667,218
VA,450399.1666666667,218
VA,322176.9166666667,218
VA,351626.9166666667,218
VA,536146.8333333334,218
VA,196887.16666666666,218
VA,331873.5833333333,218
VA,371576.3333333333,218
VA,807175.1944444445,218
VA,1644574.0833333333,218
VA,175648.58333333334,218
VA,561760.75,218
VA,455299.75,218
VA,206283.58333333334,218
VA,389845.75,218
VA,477605.0,218
VA,134904.75,218
VA,341239.6388888889,218
VA,317764.4166666667,218
VA,102383.83333333333,218
VA,574487.6666666666,218
VA,551871.75,218
VA,220093.58333333334,218
VA,329212.7083333333,218
VA,278525.6666666667,218
VA,256027.25,218
VA,254220.5,218
VA,487618.0,218
VA,676929.6666666666,218
VA,420579.44444444444,218
VA,399684.30555555556,218
VA,339778.4166666667,218
VA,655971.125,218
VA,404422.8333333333,218
VA,734752.6666666666,218
VA,322867.3333333333,218
VA,254593.33333333334,218
VA,563980.3333333334,218
VA,474752.6666666667,218
VA,552703.5416666666,218
VA,1032564.4166666666,218
VA,398174.0,218
VA,708373.4166666666,218
VA,193382.83333333334,218
VA,407526.25,218
VA,508124.8333333333,218
VA,512432.1666666667,218
VA,525650.0833333334,218
VA,496058.4583333333,218
VA,672513.5,218
VA,493550.1666666667,218
VA,308020.3333333333,218
VA,1993014.4166666667,218
VA,595925.1666666666,218
VA,429639.3333333333,218
VA,651334.75,218
VA,257207.0,218
VA,596697.8333333334,218
VA,531804.0833333334,218
VA,882579.0,218
VA,333661.0,218
VA,512002.5,218
VA,422080.4166666667,218
VA,462674.1666666667,218
VA,500659.5833333333,218
VA,404644.8333333333,218
VA,471512.75,218
VA,520551.9166666667,218
VA,361467.4166666667,218
VA,118875.5,218
VA,543314.4166666666,218
VA,514737.0,218
VA,481496.75,218
VA,382411.0,218
VA,494973.4166666667,218
VA,258325.25,218
VA,836111.25,218
VA,154521.91666666666,218
VA,423172.4166666667,218
VA,203343.66666666666,218
VA,215936.66666666666,218
VA,267811.4166666667,218
VA,346087.5,218
VA,341658.75,218
VA,189933.75,218
VA,447255.9166666667,218
VA,527659.25,218
VA,180480.33333333334,218
VA,315405.9166666667,218
VA,279803.3333333333,218
VA,385589.1666666667,218
VA,338333.3333333333,218
VA,322269.8333333333,218
VA,519276.75,218
VA,200961.75,218
VA,262491.5833333333,218
VA,263062.3333333333,218
VA,253441.83333333334,218
VA,665323.8333333334,218
VA,266250.3333333333,218
VA,222012.83333333334,218
VA,505742.0833333333,218
VA,1040622.25,218
VA,424780.9166666667,218
VA,384955.4166666667,218
VA,409254.5,218
VA,404188.0,218
VA,326359.0,218
VA,930042.4166666666,218
VA,325000.0,218
VA,803665.75,218
VA,769711.1666666666,218
VA,710023.9166666666,218
VT,267480.0833333333,69
VT,450949.9166666667,69
VT,570197.9166666666,69
VT,394603.3333333333,69
VT,491530.75,69
VT,701904.75,69
VT,794205.75,69
VT,577184.5,69
VT,647037.3333333334,69
VT,531410.5,69
VT,337273.0,69
VT,477906.8333333333,69
VT,528361.9166666666,69
VT,567060.0,69
WA,360373.7083333333,115
WA,468024.9130434783,115
WA,684650.7083333334,115
WA,1004710.75,115
WA,326493.1666666667,115
WA,601024.6666666666,115
WA,483268.5833333333,115
WA,638591.5833333334,115
WA,1340909.25,115
WA,416111.8333333333,115
WA,563352.1666666666,115
WA,445584.75,115
WA,780669.6666666666,115
WA,500987.1666666667,115
WA,673486.5833333334,115
WA,414623.4166666667,115
WA,412496.5833333333,115
WA,660291.9166666666,115
WA,639005.25,115
WA,413837.6666666667,115
WA,512130.9166666667,115
WA,779869.0,115
WA,457613.9166666667,115
WA,514819.4166666667,115
WA,2193378.9166666665,115
WA,745307.8333333334,115
WA,540276.8333333334,115
WA,561204.6666666666,115
WA,773918.1666666666,115
WA,596227.75,115
WA,863751.0833333334,115
WA,651217.9166666666,115
WA,760073.9166666666,115
WA,687410.5833333334,115
WA,1105406.25,115
WI,236717.5,108
WI,312432.125,108
WI,615247.75,108
WI,313609.2083333333,108
WI,350120.5833333333,108
WI,264492.9166666667,108
WI,249743.08333333334,108
WI,321776.0833333333,108
WI,384029.75,108
WI,240508.5,108
WI,442675.75,108
WI,278703.1666666667,108
WI,277393.0,108
WI,306120.75,108
WI,241622.66666666666,108
WI,316026.5833333333,108
WI,339974.19444444444,108
WI,385781.9166666667,108
WI,328944.125,108
WI,293584.4166666667,108
WI,252741.70833333334,108
WI,339655.4166666667,108
WI,389479.6666666667,108
WI,316874.0,108
WI,435160.7916666667,108
WI,306289.9166666667,108
WI,561541.0,108
WI,409023.6666666667,108
WI,387902.25,108
WI,305068.25,108
WI,384074.1666666667,108
WI,372771.3333333333,108
WI,378943.0,108
WI,309397.0833333333,108
WI,282188.75,108
WI,231759.75,108
WI,346596.25,108
WI,440152.3333333333,108
WI,284704.0833333333,108
WI,286834.5,108
WI,399097.1666666667,108
WI,338461.5833333333,108
WI,359284.9166666667,108
WI,604920.6666666666,108
WI,268753.0833333333,108
WI,351998.5,108
WI,346996.5,108
WI,342447.8333333333,108
WI,484930.75,108
WI,571772.3333333334,108
WI,363971.3333333333,108
WI,485019.5833333333,108
WI,426701.4166666667,108
WI,370798.75,108
WI,418093.0833333333,108
WI,562560.75,108
WI,268984.6666666667,108
WV,255902.125,74
WV,96103.66666666667,74
WV,395698.1666666667,74
WV,463137.75,74
WV,144485.58333333334,74
WV,184891.94444444444,74
WV,105501.5,74
WV,191539.94444444444,74
WV,234793.45833333334,74
WV,150591.75,74
WV,319634.0833333333,74
WV,265929.75,74
WV,72157.83333333333,74
WV,306388.8333333333,74
WV,553873.5833333334,74
WV,172082.16666666666,74
WV,137213.33333333334,74
WV,162931.41666666666,74
WV,188720.58333333334,74
WV,154783.58333333334,74
WV,126897.08333333333,74
WV,258095.41666666666,74
WV,106802.75,74
WV,248718.16666666666,74
WV,268097.8333333333,74
WV,179757.08333333334,74
WV,196099.16666666666,74
WV,171896.0,74
WV,298754.5833333333,74
WV,154263.25,74
WV,254491.75,74
WV,162335.91666666666,74
WV,120291.91666666667,74
WV,270927.9166666667,74
WV,206222.91666666666,74
WV,200619.75,74
WV,295676.4166666667,74
WV,171932.33333333334,74
WV,230621.5,74
WV,269325.3333333333,74
WV,155990.41666666666,74
WV,423827.5833333333,74
WV,387074.1666666667,74
WV,207843.0,74
WV,174050.0,74
WV,322507.6666666667,74
WV,216086.33333333334,74
WY,139207.08333333334,5
WY,396425.3333333333,5
WY,442174.125,5
WY,338538.1111111111,5
WY,705958.7166666667,5
WY,2538446.5833333335,5
WY,545347.4166666666,5
WY,320769.125,5
WY,870162.4166666666,5
WY,382534.3333333333,5
WY,433506.5833333333,5
