state,average_listing_price,density
NM,230695.83333333334,17
NM,310862.5833333333,17
NM,215554.5,17
NM,323540.9166666667,17
NM,372481.3333333333,17
NM,403671.75,17
NM,429253.2,17
NV,299235.5416666667,28
NV,305309.8620689655,28
NV,382519.6666666667,28
NV,421220.2,28
NV,433649.8333333333,28
NV,344266.4166666667,28
NV,426368.4,28
NY,428166.0,428
NY,257338.0,428
NY,395448.44444444444,428
NY,399094.5833333333,428
NY,257916.75,428
NY,212411.5,428
NY,274341.1666666667,428
NY,242814.66666666666,428
NY,304369.0833333333,428
NY,301279.7272727273,428
NY,287511.3333333333,428
NY,230372.1,428
NY,313613.53846153844,428
NY,269697.4166666667,428
NY,263043.75,428
NY,237672.95,428
NY,248154.6,428
NY,308379.2105263158,428
NY,332082.9166666667,428
NY,280212.5833333333,428
NY,352665.6666666667,428
NY,226318.875,428
NY,237256.36363636365,428
NY,265229.3333333333,428
NY,210026.5,428
NY,244762.66666666666,428
NY,429274.14285714284,428
NY,262775.6666666667,428
NY,224554.75,428
NY,403365.8333333333,428
NY,356461.5,428
NY,265028.8333333333,428
NY,250383.75,428
NY,407852.4166666667,428
NY,371155.9166666667,428
NY,351897.6666666667,428
NY,335976.75,428
NY,274931.5833333333,428
OH,148892.08333333334,288
OH,250539.16666666666,288
OH,183121.66666666666,288
OH,212615.94736842104,288
OH,128205.0,288
OH,226618.41666666666,288
OH,179781.33333333334,288
OH,178674.25,288
OH,222362.66666666666,288
OH,205266.5,288
OH,256129.25,288
OH,151356.83333333334,288
OH,232737.3,288
OH,254124.91666666666,288
OH,209810.0,288
OH,175702.41666666666,288
OH,291084.5,288
OH,199617.0,288
OH,236910.75,288
OH,252262.5294117647,288
OH,157160.33333333334,288
OH,292306.3333333333,288
OH,271826.1,288
OH,299625.8181818182,288
OH,177745.66666666666,288
OH,302004.5833333333,288
OH,244779.41666666666,288
OH,192772.91666666666,288
OH,326156.3333333333,288
OH,254506.875,288
OH,209601.91666666666,288
OH,230939.41666666666,288
OH,255457.08333333334,288
OH,228172.41666666666,288
OH,296076.6666666667,288
OH,201878.16666666666,288
OH,221882.47619047618,288
OH,189325.25,288
OH,201219.0,288
OH,231509.79166666666,288
OH,166522.66666666666,288
OH,225039.0,288
OH,226833.75,288
OH,305932.1818181818,288
OH,182519.0,288
OH,309547.45454545453,288
OH,342049.3333333333,288
OH,144799.58333333334,288
OH,165748.91666666666,288
OH,226577.33333333334,288
OH,194154.33333333334,288
OH,268790.0833333333,288
OH,337989.8181818182,288
OH,193969.5,288
OH,189302.25,288
OH,355169.625,288
OH,290598.3333333333,288
OH,356429.5,288
OH,303442.0,288
OH,169779.58333333334,288
OH,325870.0833333333,288
OH,188982.58333333334,288
OH,346484.75,288
OH,204831.75,288
OH,271279.6666666667,288
OH,265257.0,288
OH,312382.6666666667,288
OH,280927.0833333333,288
OH,238445.75,288
OH,202895.83333333334,288
OH,250169.75,288
OH,355616.2,288
OH,304395.9166666667,288
OK,136734.75,57
OK,108680.28,57
OK,91245.72727272728,57
OK,119610.375,57
OK,130679.03703703704,57
OK,134400.11627906977,57
OK,180528.91666666666,57
OK,199648.11111111112,57
OK,237565.1,57
OK,228046.2380952381,57
OK,260032.36363636365,57
OK,212654.60416666666,57
OK,246788.55,57
OK,307266.75,57
OK,227328.41666666666,57
OK,179675.41666666666,57
OK,270661.5833333333,57
OK,197282.33333333334,57
OK,205080.66666666666,57
OK,248844.22857142857,57
OK,302173.0,57
OK,234412.58333333334,57
OK,330290.8888888889,57
OK,261613.33333333334,57
OK,189838.91666666666,57
OK,221754.625,57
OK,342979.4285714286,57
OK,193575.375,57
OK,297860.13636363635,57
OK,278392.375,57
OK,305634.5833333333,57
OK,138314.66666666666,57
OK,334690.5,57
OK,367211.0,57
OK,259507.5,57
OK,173483.16666666666,57
OK,299394.3333333333,57
OK,158802.83333333334,57
OK,273070.75,57
OK,190192.41666666666,57
OK,351678.0,57
OK,296572.5,57
OK,318399.5833333333,57
OK,354502.1666666667,57
OR,463002.6956521739,44
OR,393106.47222222225,44
OR,521408.82608695654,44
OR,375356.9166666667,44
OR,413828.875,44
OR,625784.5238095238,44
OR,376665.5,44
OR,678423.8181818182,44
OR,705321.0,44
OR,499039.4166666667,44
OR,670698.5217391305,44
OR,490631.4166666667,44
OR,745590.4545454546,44
OR,693738.0,44
OR,587197.25,44
OR,537515.6666666666,44
OR,796892.0,44
OR,665430.2916666666,44
OR,593029.0,44
OR,718115.8333333334,44
OR,642272.4166666666,44
OR,701714.25,44
OR,560167.0,44
OR,703031.3333333334,44
OR,652707.9166666666,44
PA,184151.5,290
PA,293096.0,290
PA,202479.0,290
PA,124067.63636363637,290
PA,388895.0,290
PA,280985.4166666667,290
PA,127714.75,290
PA,143738.83333333334,290
PA,218946.66666666666,290
PA,148784.41666666666,290
PA,288973.375,290
PA,272138.5,290
PA,251891.66666666666,290
PA,255017.41666666666,290
PA,283121.8333333333,290
PA,255861.75,290
PA,315938.1666666667,290
PA,250687.16666666666,290
PA,306610.0,290
PA,154491.66666666666,290
PA,203482.5,290
PA,260769.25,290
PA,242278.0,290
PA,251370.45833333334,290
PA,335023.9166666667,290
PA,174015.5,290
PA,237932.75,290
PA,251517.41666666666,290
PA,392694.14285714284,290
PA,297173.1666666667,290
PA,371319.0833333333,290
PA,259433.83333333334,290
PA,224289.16666666666,290
PA,333979.0833333333,290
PA,239543.75,290
PA,131206.83333333334,290
PA,147752.25,290
PA,361344.6666666667,290
PA,288951.0,290
PA,202501.83333333334,290
PA,189950.41666666666,290
PA,377559.3333333333,290
PA,360309.6666666667,290
PA,261104.08333333334,290
PA,268752.9166666667,290
PA,260614.83333333334,290
PA,276483.75,290
PA,312705.0,290
PA,311830.75,290
PA,362179.5833333333,290
PA,330399.3333333333,290
PA,307652.6666666667,290
PA,287345.0833333333,290
PA,394619.0,290
PA,402346.0,290
PA,357799.0,290
PA,370661.5,290
PA,400957.0,290
RI,1221356.5,1061
RI,1641149.5,1061
RI,446342.5833333333,1061
RI,418827.6666666667,1061
RI,953739.8333333334,1061
SC,156763.85714285713,170
SC,408229.0,170
SC,355318.8333333333,170
SC,231901.23529411765,170
SC,493284.75,170
SC,267078.0,170
SC,202266.75,170
SC,291079.25,170
SC,468678.3,170
SC,366918.5,170
SC,395825.5,170
SC,192667.75,170
SC,196557.58333333334,170
SC,251027.16666666666,170
SC,254007.0,170
SC,136816.16666666666,170
SC,297591.0833333333,170
SC,504857.0,170
SC,381116.1666666667,170
SC,325337.6666666667,170
SC,207736.0,170
SC,514501.25,170
SC,285583.4166666667,170
SC,300329.6666666667,170
SC,388538.75,170
SC,258569.16666666666,170
SC,252859.875,170
SC,462056.8333333333,170
SC,475443.6666666667,170
SC,411058.8333333333,170
SC,378599.4166666667,170
SC,391309.6666666667,170
SC,371722.0,170
SC,467149.8333333333,170
SC,361411.9166666667,170
SC,293704.25,170
SC,484725.6666666667,170
SD,138448.32,11
SD,153261.20512820513,11
SD,184660.9814814815,11
SD,209022.9814814815,11
SD,174405.57407407407,11
SD,289768.96,11
SD,237994.97916666666,11
SD,186689.375,11
SD,247668.625,11
SD,227643.4705882353,11
SD,254699.0,11
SD,202721.84848484848,11
SD,248946.41666666666,11
SD,227805.83333333334,11
SD,272463.0833333333,11
SD,221480.91666666666,11
SD,314052.8333333333,11
SD,327686.6818181818,11
SD,434126.5,11
SD,340373.5,11
SD,365676.75,11
SD,286062.3333333333,11
SD,391722.6,11
SD,379549.4166666667,11
SD,315768.0833333333,11
TN,329510.4,167
TN,264012.0,167
TN,288131.55,167
TN,430456.0,167
TN,293539.1666666667,167
TN,248767.5,167
TN,425623.4285714286,167
TN,358856.6666666667,167
TN,315465.22222222225,167
TN,365237.1612903226,167
TN,350191.5,167
TN,338000.03846153844,167
TN,332951.0,167
TN,355800.5,167
TN,294312.1666666667,167
TN,404064.6666666667,167
TN,393803.5,167
TN,440736.0,167
TN,385308.0,167
TN,408143.6666666667,167
TN,224148.33333333334,167
TN,312920.0833333333,167
TN,373803.14285714284,167
TN,276394.4583333333,167
TN,351661.4285714286,167
TN,407610.125,167
TN,269516.25,167
TN,360507.0,167
TN,362837.71428571426,167
TN,425387.0,167
TN,352501.07692307694,167
TN,370405.3888888889,167
TN,363270.5,167
TN,354250.75,167
TN,360578.0,167
TN,268053.07692307694,167
TN,386795.2727272727,167
TN,371813.45454545453,167
TN,385041.63636363635,167
TN,405442.14285714284,167
TN,390720.2727272727,167
TN,366393.125,167
TN,416464.6666666667,167
TN,447701.0,167
TN,405703.3333333333,167
TN,417063.8181818182,167
TN,383238.1818181818,167
TN,359757.4166666667,167
TN,270340.6,167
TN,409653.4,167
TN,413085.8,167
TN,433916.6,167
TN,415026.25,167
TN,381154.0,167
TN,284010.0,167
TN,405287.1666666667,167
TN,337834.8,167
TN,350885.2,167
TN,447347.0,167
TN,360205.125,167
TN,398666.8181818182,167
TN,415342.625,167
TN,342439.5,167
TN,432034.6666666667,167
TN,446783.0,167
TN,307773.75,167
TX,240889.41333333333,111
TX,207159.3774834437,111
TX,182082.1447368421,111
TX,196359.6050955414,111
TX,206891.08771929826,111
TX,204282.23357664235,111
TX,176719.4745762712,111
TX,187493.0652173913,111
TX,301044.8,111
TX,236124.25806451612,111
TX,195499.88888888888,111
TX,179419.75,111
TX,238686.55555555556,111
TX,189803.26388888888,111
TX,284229.8510638298,111
TX,280927.6388888889,111
TX,248564.70833333334,111
TX,245603.16666666666,111
TX,236232.5,111
TX,314675.55555555556,111
TX,339197.1666666667,111
TX,300546.6101694915,111
TX,208964.75,111
TX,183421.0,111
TX,331952.85714285716,111
TX,337752.84210526315,111
TX,427803.5,111
TX,345141.9166666667,111
TX,359398.25,111
TX,277340.06451612903,111
TX,278997.4166666667,111
TX,283052.6666666667,111
TX,282658.3611111111,111
TX,404909.5,111
TX,353908.61904761905,111
TX,280234.12903225806,111
TX,414770.2916666667,111
TX,334962.0,111
TX,252525.0,111
TX,189299.25,111
TX,427459.4166666667,111
TX,345552.0517241379,111
TX,310576.5833333333,111
TX,455208.375,111
TX,363048.85714285716,111
TX,280098.2083333333,111
TX,294367.5,111
TX,293169.4166666667,111
TX,285670.4166666667,111
TX,394587.5,111
TX,456746.6666666667,111
TX,354861.13333333336,111
TX,407989.5,111
TX,365170.0,111
TX,370922.5416666667,111
TX,441914.7272727273,111
TX,331319.0833333333,111
TX,375262.75,111
TX,328477.4166666667,111
TX,273359.5416666667,111
TX,422285.0,111
TX,482647.5,111
TX,296277.3333333333,111
TX,391402.8333333333,111
TX,340127.4166666667,111
TX,344425.9166666667,111
TX,342450.1666666667,111
TX,398739.5,111
TX,430482.3333333333,111
TX,292207.9166666667,111
TX,397845.9166666667,111
TX,433014.6666666667,111
TX,453677.44444444444,111
TX,435150.1666666667,111
TX,314730.0,111
TX,480101.3333333333,111
TX,311870.5,111
TX,390611.0833333333,111
TX,408280.8333333333,111
TX,466817.75,111
TX,217847.33333333334,111
TX,450714.4166666667,111
TX,400236.8333333333,111
TX,418335.8333333333,111
TX,450732.2,111
TX,221130.16666666666,111
TX,364881.1666666667,111
TX,263081.9166666667,111
TX,345991.5833333333,111
TX,327612.3333333333,111
TX,412399.4166666667,111
TX,423565.4166666667,111
TX,458175.2727272727,111
TX,471822.0,111
TX,474644.0,111
TX,334569.1666666667,111
TX,495317.1666666667,111
TX,478890.0,111
TX,282067.8333333333,111
TX,461382.25,111
TX,482207.0,111
TX,398373.3333333333,111
TX,492397.8,111
UT,625005.75,39
UT,427698.6896551724,39
UT,680499.8571428572,39
UT,481528.75,39
UT,435272.0,39
UT,336760.25,39
UT,511483.7083333333,39
UT,439417.0833333333,39
UT,301485.1666666667,39
UT,569737.4166666666,39
UT,1017348.0,39
UT,986108.2727272727,39
UT,872111.25,39
UT,952554.8181818182,39
UT,759735.0833333334,39
UT,630888.8333333334,39
UT,845374.9166666666,39
VA,369928.6666666667,218
VA,450399.1666666667,218
VA,322176.9166666667,218
VA,351626.9166666667,218
VA,519743.8181818182,218
VA,196887.16666666666,218
VA,331873.5833333333,218
VA,371576.3333333333,218
VA,434330.4166666667,218
VA,175648.58333333334,218
VA,561760.75,218
VA,455299.75,218
VA,206283.58333333334,218
VA,389845.75,218
VA,446760.0909090909,218
VA,134904.75,218
VA,321687.9705882353,218
VA,317764.4166666667,218
VA,105250.54545454546,218
VA,553092.6,218
VA,551871.75,218
VA,220093.58333333334,218
VA,329212.7083333333,218
VA,278525.6666666667,218
VA,256027.25,218
VA,254220.5,218
VA,487618.0,218
VA,500170.6153846154,218
VA,393403.3333333333,218
VA,391828.8857142857,218
VA,339778.4166666667,218
VA,246473.92307692306,218
VA,404422.8333333333,218
VA,612711.0,218
VA,322867.3333333333,218
VA,254593.33333333334,218
VA,563980.3333333334,218
VA,454987.8181818182,218
VA,494247.6111111111,218
VA,398174.0,218
VA,657395.5,218
VA,193382.83333333334,218
VA,407526.25,218
VA,508124.8333333333,218
VA,512432.1666666667,218
VA,525650.0833333334,218
VA,414719.3333333333,218
VA,615397.25,218
VA,493550.1666666667,218
VA,308020.3333333333,218
VA,595925.1666666666,218
VA,429639.3333333333,218
VA,562680.4,218
VA,257207.0,218
VA,577634.1,218
VA,531804.0833333334,218
VA,333661.0,218
VA,512002.5,218
VA,422080.4166666667,218
VA,462674.1666666667,218
VA,500659.5833333333,218
VA,404644.8333333333,218
VA,471512.75,218
VA,520551.9166666667,218
VA,361467.4166666667,218
VA,118875.5,218
VA,543314.4166666666,218
VA,514737.0,218
VA,481496.75,218
VA,382411.0,218
VA,494973.4166666667,218
VA,258325.25,218
VA,154521.91666666666,218
VA,423172.4166666667,218
VA,203343.66666666666,218
VA,215936.66666666666,218
VA,267811.4166666667,218
VA,346087.5,218
VA,341658.75,218
VA,189933.75,218
VA,447255.9166666667,218
VA,527659.25,218
VA,180480.33333333334,218
VA,315405.9166666667,218
VA,279803.3333333333,218
VA,385589.1666666667,218
VA,338333.3333333333,218
VA,322269.8333333333,218
VA,519276.75,218
VA,200961.75,218
VA,262491.5833333333,218
VA,263062.3333333333,218
VA,253441.83333333334,218
VA,617640.6666666666,218
VA,266250.3333333333,218
VA,222012.83333333334,218
VA,505742.0833333333,218
VA,424780.9166666667,218
VA,384955.4166666667,218
VA,409254.5,218
VA,404188.0,218
VA,326359.0,218
VA,325000.0,218
VA,658623.0,218
VT,272376.63636363635,69
VT,450949.9166666667,69
VT,570197.9166666666,69
VT,394603.3333333333,69
VT,491530.75,69
VT,665540.3333333334,69
VT,577184.5,69
VT,615613.1111111111,69
VT,531410.5,69
VT,337273.0,69
VT,477906.8333333333,69
VT,528361.9166666666,69
VT,567060.0,69
WA,348751.5,115
WA,468024.9130434783,115
WA,663654.1818181818,115
WA,627687.1428571428,115
WA,326493.1666666667,115
WA,601024.6666666666,115
WA,483268.5833333333,115
WA,629025.0869565217,115
WA,416111.8333333333,115
WA,563352.1666666666,115
WA,445584.75,115
WA,681785.1666666666,115
WA,500987.1666666667,115
WA,673486.5833333334,115
WA,414623.4166666667,115
WA,412496.5833333333,115
WA,660291.9166666666,115
WA,639005.25,115
WA,413837.6666666667,115
WA,512130.9166666667,115
WA,773796.4545454546,115
WA,457613.9166666667,115
WA,514819.4166666667,115
WA,736925.3636363636,115
WA,540276.8333333334,115
WA,561204.6666666666,115
WA,758363.3,115
WA,596227.75,115
WA,816411.5,115
WA,651217.9166666666,115
WA,751852.0,115
WA,687410.5833333334,115
WI,236717.5,108
WI,295448.54545454547,108
WI,284954.6666666667,108
WI,350120.5833333333,108
WI,264492.9166666667,108
WI,249743.08333333334,108
WI,293536.51612903224,108
WI,342469.44444444444,108
WI,240508.5,108
WI,275286.0833333333,108
WI,278703.1666666667,108
WI,268945.9130434783,108
WI,306120.75,108
WI,248357.63636363635,108
WI,316026.5833333333,108
WI,339974.19444444444,108
WI,365388.8,108
WI,328944.125,108
WI,293584.4166666667,108
WI,252741.70833333334,108
WI,339655.4166666667,108
WI,389479.6666666667,108
WI,316874.0,108
WI,406122.4117647059,108
WI,306289.9166666667,108
WI,403677.9090909091,108
WI,359805.7,108
WI,305068.25,108
WI,384074.1666666667,108
WI,372771.3333333333,108
WI,378943.0,108
WI,309397.0833333333,108
WI,282188.75,108
WI,231759.75,108
WI,346596.25,108
WI,440152.3333333333,108
WI,284704.0833333333,108
WI,286834.5,108
WI,399097.1666666667,108
WI,338461.5833333333,108
WI,359284.9166666667,108
WI,268753.0833333333,108
WI,351998.5,108
WI,346996.5,108
WI,342447.8333333333,108
WI,460711.5,108
WI,363971.3333333333,108
WI,426701.4166666667,108
WI,370798.75,108
WI,411170.8181818182,108
WI,268984.6666666667,108
WV,248218.0,74
WV,96103.66666666667,74
WV,166689.0,74
WV,144485.58333333334,74
WV,176173.11764705883,74
WV,105501.5,74
WV,191539.94444444444,74
WV,234793.45833333334,74
WV,150591.75,74
WV,122995.0,74
WV,250429.8,74
WV,74030.90909090909,74
WV,287117.0,74
WV,189047.66666666666,74
WV,172082.16666666666,74
WV,137213.33333333334,74
WV,162931.41666666666,74
WV,188720.58333333334,74
WV,154783.58333333334,74
WV,126897.08333333333,74
WV,251449.81818181818,74
WV,106802.75,74
WV,248718.16666666666,74
WV,250202.5,74
WV,179757.08333333334,74
WV,196099.16666666666,74
WV,171896.0,74
WV,275635.5714285714,74
WV,154263.25,74
WV,254491.75,74
WV,162335.91666666666,74
WV,120291.91666666667,74
WV,270927.9166666667,74
WV,206222.91666666666,74
WV,200619.75,74
WV,295676.4166666667,74
WV,171932.33333333334,74
WV,230621.5,74
WV,264132.8181818182,74
WV,155990.41666666666,74
WV,207843.0,74
WV,174050.0,74
WV,312915.4,74
WV,216086.33333333334,74
WY,285092.125,5
WY,276156.0,5
WY,322779.3125,5
WY,330620.5882352941,5
WY,272268.6,5
WY,320769.125,5
WY,372003.63636363635,5
WY,428054.2,5
